deployment_name,archetype,platform,memory_mb,image_size,block_index,invocation_frequency,traffic_cv,duration_tier,block_start_utc,total_requests,error_count,error_rate_pct,p50_latency_ms,p95_latency_ms,p99_latency_ms,mean_latency_ms,throughput_rps,image_size_mb,state_management,cold_start_rate_pct,cold_start_duration_ms,alb_lcu_cost_usd,estimated_cost_usd,invocation_frequency_numeric,duration_tier_numeric,log_invocations,sustained_load,arch_enterprise-microservice,arch_event-driven-api,arch_ml-inference,platform_is_lambda
svc-batch-transform-512mb-slim-serverless,batch-transform,lambda,512,slim,34,100k,4.0,small,2026-05-11 08:54:16.356832+00:00,6040,0,0.0,79.67,97.31,115.63,79.92,1.1185,50,0,0.0166,1538.92,0.0,0.005231,100000,500,11.512925464970229,50.0,0,0,0,1
svc-ml-inference-2gb-slim-serverless,ml-inference,lambda,2048,slim,34,100k,4.0,small,2026-05-11 09:14:27.540474+00:00,6253,0,0.0,102.23,117.9,128.12,105.05,1.158,50,0,0.016,4268.82,0.0,0.023147,100000,500,11.512925464970229,50.0,0,0,1,1
svc-ml-inference-2gb-standard-serverless,ml-inference,lambda,2048,standard,34,100k,4.0,small,2026-05-11 09:46:56.470088+00:00,6369,0,0.0,105.03,120.81,134.6,108.31,1.1794,250,0,0.0157,3968.3,0.0,0.024268,100000,500,11.512925464970229,50.0,0,0,1,1
svc-enterprise-microservice-2gb-standard-serverless,enterprise-microservice,lambda,2048,standard,35,100k,4.0,medium,2026-05-11 09:51:00.817023+00:00,5910,0,0.0,34.56,42.93,49.42,35.33,1.0944,250,1,0.0169,391.54,0.0,0.008142,100000,2000,11.512925464970229,200.0,1,0,0,1
svc-event-driven-api-512mb-standard-serverless,event-driven-api,lambda,512,standard,35,100k,4.0,medium,2026-05-11 09:58:20.502868+00:00,6229,0,0.0,61.7,71.68,89.95,62.82,1.1535,250,0,0.0161,666.95,0.0,0.004507,100000,2000,11.512925464970229,200.0,0,1,0,1
svc-batch-transform-2gb-standard-serverless,batch-transform,lambda,2048,standard,35,100k,4.0,medium,2026-05-11 10:01:51.954051+00:00,6915,0,0.0,69.77,81.29,96.86,70.79,1.2806,250,0,0.0,0.0,0.0,0.0177,100000,2000,11.512925464970229,200.0,0,0,0,1
svc-batch-transform-512mb-standard-serverless,batch-transform,lambda,512,standard,35,100k,4.0,medium,2026-05-11 10:04:11.892776+00:00,6127,0,0.0,80.0,98.2,117.35,81.03,1.1346,250,0,0.0163,1304.24,0.0,0.005363,100000,2000,11.512925464970229,200.0,0,0,0,1
svc-batch-transform-2gb-slim-serverless,batch-transform,lambda,2048,slim,35,100k,4.0,medium,2026-05-11 10:04:15.182092+00:00,5853,0,0.0,69.87,80.84,96.75,70.96,1.0839,50,0,0.0171,1338.07,0.0,0.015015,100000,2000,11.512925464970229,200.0,0,0,0,1
svc-enterprise-microservice-512mb-slim-serverless,enterprise-microservice,lambda,512,slim,35,100k,4.0,medium,2026-05-11 10:06:09.111506+00:00,6401,0,0.0,34.65,42.64,48.53,35.43,1.1854,50,1,0.0156,697.46,0.0,0.00317,100000,2000,11.512925464970229,200.0,1,0,0,1
svc-event-driven-api-512mb-slim-serverless,event-driven-api,lambda,512,slim,35,100k,4.0,medium,2026-05-11 10:10:17.326564+00:00,5840,0,0.0,62.22,72.73,92.79,63.51,1.0815,50,0,0.0171,820.18,0.0,0.004259,100000,2000,11.512925464970229,200.0,0,1,0,1
svc-ml-inference-512mb-standard-serverless,ml-inference,lambda,512,standard,35,100k,4.0,medium,2026-05-11 10:12:33.719742+00:00,6368,0,0.0,301.49,338.44,355.15,307.1,1.1793,250,0,0.0157,4309.3,0.0,0.01757,100000,2000,11.512925464970229,200.0,0,0,1,1
svc-event-driven-api-2gb-standard-serverless,event-driven-api,lambda,2048,standard,35,100k,4.0,medium,2026-05-11 10:16:47.643443+00:00,5996,0,0.0,62.44,72.06,84.34,63.38,1.1104,250,0,0.0,0.0,0.0,0.013867,100000,2000,11.512925464970229,200.0,0,1,0,1
svc-batch-transform-512mb-slim-serverless,batch-transform,lambda,512,slim,35,100k,4.0,medium,2026-05-11 10:39:16.963692+00:00,6330,0,0.0,79.99,97.44,116.81,80.81,1.1722,50,0,0.0158,1193.39,0.0,0.005529,100000,2000,11.512925464970229,200.0,0,0,0,1
svc-ml-inference-2gb-slim-serverless,ml-inference,lambda,2048,slim,35,100k,4.0,medium,2026-05-11 10:59:31.151752+00:00,6200,0,0.0,105.01,121.03,135.09,108.25,1.1481,50,0,0.0,0.0,0.0,0.023612,100000,2000,11.512925464970229,200.0,0,0,1,1
svc-ml-inference-2gb-standard-serverless,ml-inference,lambda,2048,standard,35,100k,4.0,medium,2026-05-11 11:31:56.491358+00:00,6475,0,0.0,105.67,120.82,134.59,108.73,1.1991,250,0,0.0154,4483.32,0.0,0.024763,100000,2000,11.512925464970229,200.0,0,0,1,1
svc-enterprise-microservice-2gb-standard-serverless,enterprise-microservice,lambda,2048,standard,36,100k,4.0,large,2026-05-11 11:36:06.090600+00:00,6011,0,0.0,35.29,44.02,50.65,36.16,1.1131,250,1,0.0166,388.89,0.0,0.008447,100000,5000,11.512925464970229,500.0,1,0,0,1
svc-event-driven-api-512mb-standard-serverless,event-driven-api,lambda,512,standard,36,100k,4.0,large,2026-05-11 11:43:30.115757+00:00,5763,0,0.0,62.52,72.91,96.04,63.81,1.0672,250,0,0.0,0.0,0.0,0.004217,100000,5000,11.512925464970229,500.0,0,1,0,1
svc-batch-transform-2gb-standard-serverless,batch-transform,lambda,2048,standard,36,100k,4.0,large,2026-05-11 11:46:54.975236+00:00,6102,0,0.0,70.38,82.48,98.09,71.44,1.13,250,0,0.0,0.0,0.0,0.015751,100000,5000,11.512925464970229,500.0,0,0,0,1
svc-batch-transform-512mb-standard-serverless,batch-transform,lambda,512,standard,36,100k,4.0,large,2026-05-11 11:49:11.900970+00:00,5764,0,0.0,80.44,99.39,119.85,82.38,1.0674,250,0,0.0173,1424.5,0.0,0.00511,100000,5000,11.512925464970229,500.0,0,0,0,1
svc-batch-transform-2gb-slim-serverless,batch-transform,lambda,2048,slim,36,100k,4.0,large,2026-05-11 11:49:19.761164+00:00,6190,0,0.0,71.51,85.72,100.58,72.79,1.1463,50,0,0.0162,1507.7,0.0,0.016257,100000,5000,11.512925464970229,500.0,0,0,0,1
svc-enterprise-microservice-512mb-slim-serverless,enterprise-microservice,lambda,512,slim,36,100k,4.0,large,2026-05-11 11:51:09.633016+00:00,6911,0,0.0,35.52,44.9,55.2,36.59,1.2798,50,1,0.0145,322.87,0.0,0.003489,100000,5000,11.512925464970229,500.0,1,0,0,1
svc-event-driven-api-512mb-slim-serverless,event-driven-api,lambda,512,slim,36,100k,4.0,large,2026-05-11 11:55:18.555122+00:00,6322,0,0.0,62.23,73.7,95.69,63.72,1.1707,50,0,0.0158,677.1,0.0,0.004621,100000,5000,11.512925464970229,500.0,0,1,0,1
svc-event-driven-api-2gb-standard-serverless,event-driven-api,lambda,2048,standard,36,100k,4.0,large,2026-05-11 14:01:53.331086+00:00,5690,0,0.0,64.46,77.44,90.2,66.05,1.0537,250,0,0.0,0.0,0.0,0.013666,100000,5000,11.512925464970229,500.0,0,1,0,1
svc-batch-transform-512mb-slim-serverless,batch-transform,lambda,512,slim,36,100k,4.0,large,2026-05-11 14:01:53.831391+00:00,6034,0,0.0,81.46,102.42,134.98,85.28,1.1174,50,0,0.0,0.0,0.0,0.005495,100000,5000,11.512925464970229,500.0,0,0,0,1
svc-ml-inference-512mb-standard-serverless,ml-inference,lambda,512,standard,36,100k,4.0,large,2026-05-11 14:01:56.333007+00:00,6328,0,0.0,320.17,363.08,400.01,324.6,1.1719,250,0,0.0158,4230.32,0.0,0.018383,100000,5000,11.512925464970229,500.0,0,0,1,1
svc-ml-inference-2gb-slim-serverless,ml-inference,lambda,2048,slim,36,100k,4.0,large,2026-05-11 14:01:56.833375+00:00,6242,0,0.0,108.1,125.27,139.66,110.16,1.1559,50,0,0.0,0.0,0.0,0.024169,100000,5000,11.512925464970229,500.0,0,0,1,1
svc-ml-inference-2gb-standard-serverless,ml-inference,lambda,2048,standard,36,100k,4.0,large,2026-05-11 14:01:57.333722+00:00,6350,0,0.0,107.54,124.36,140.2,109.69,1.1759,250,0,0.0,0.0,0.0,0.024488,100000,5000,11.512925464970229,500.0,0,0,1,1
svc-event-driven-api-512mb-slim-container,event-driven-api,fargate,512,slim,32,100k,2.0,medium,2026-05-11 14:01:59.835292+00:00,5850,0,0.0,41.11,51.69,86.36,43.07,1.0833,50,0,0.0,0.0,0.0002827,0.03731,100000,2000,11.512925464970229,200.0,0,1,0,0
svc-event-driven-api-512mb-standard-container,event-driven-api,fargate,512,standard,32,100k,2.0,medium,2026-05-11 14:02:00.335692+00:00,6624,0,0.0,40.45,48.79,69.72,41.33,1.2267,250,0,0.0,0.0,0.0002797,0.037307,100000,2000,11.512925464970229,200.0,0,1,0,0
svc-event-driven-api-2gb-slim-container,event-driven-api,fargate,2048,slim,32,100k,2.0,medium,2026-05-11 14:02:00.835945+00:00,6093,0,0.0,39.87,47.57,60.37,40.38,1.1283,50,0,0.0,0.0,0.0002797,0.14839,100000,2000,11.512925464970229,200.0,0,1,0,0
svc-event-driven-api-2gb-standard-container,event-driven-api,fargate,2048,standard,32,100k,2.0,medium,2026-05-11 14:02:01.336279+00:00,6303,0,0.0,41.0,48.76,63.7,41.42,1.1672,250,0,0.0,0.0,0.0002797,0.14839,100000,2000,11.512925464970229,200.0,0,1,0,0
svc-batch-transform-512mb-slim-container,batch-transform,fargate,512,slim,32,100k,2.0,medium,2026-05-11 14:02:01.836648+00:00,6266,0,0.0,280.81,330.73,524.14,276.5,1.1604,50,0,0.0,0.0,0.0002797,0.037307,100000,2000,11.512925464970229,200.0,0,0,0,0
svc-batch-transform-512mb-standard-container,batch-transform,fargate,512,standard,32,100k,2.0,medium,2026-05-11 14:02:02.336984+00:00,6265,0,0.0,224.56,277.21,294.32,235.15,1.1602,250,0,0.0,0.0,0.0002797,0.037307,100000,2000,11.512925464970229,200.0,0,0,0,0
svc-batch-transform-2gb-slim-container,batch-transform,fargate,2048,slim,32,100k,2.0,medium,2026-05-11 14:02:02.837340+00:00,6264,0,0.0,114.97,119.56,132.93,115.66,1.16,50,0,0.0,0.0,0.0002797,0.14839,100000,2000,11.512925464970229,200.0,0,0,0,0
svc-batch-transform-2gb-standard-container,batch-transform,fargate,2048,standard,32,100k,2.0,medium,2026-05-11 14:02:03.337677+00:00,5968,0,0.0,109.91,114.64,130.46,110.7,1.1052,250,0,0.0,0.0,0.0002797,0.14839,100000,2000,11.512925464970229,200.0,0,0,0,0
svc-ml-inference-512mb-slim-container,ml-inference,fargate,512,slim,32,100k,2.0,medium,2026-05-11 14:02:03.838002+00:00,4999,0,0.0,1084.85,1182.07,1571.0,1080.24,0.9257,50,0,0.0,0.0,0.0002797,0.037307,100000,2000,11.512925464970229,200.0,0,0,1,0
svc-ml-inference-2gb-standard-container,ml-inference,fargate,2048,standard,32,100k,2.0,medium,2026-05-11 14:02:05.339003+00:00,6616,0,0.0,412.09,474.7,488.8,423.35,1.2252,250,0,0.0,0.0,0.0002797,0.14839,100000,2000,11.512925464970229,200.0,0,0,1,0
svc-enterprise-microservice-512mb-slim-container,enterprise-microservice,fargate,512,slim,32,100k,2.0,medium,2026-05-11 14:02:05.839279+00:00,6102,0,0.0,8.39,12.92,27.79,9.26,1.13,50,1,0.0,0.0,0.0002797,0.037307,100000,2000,11.512925464970229,200.0,1,0,0,0
svc-enterprise-microservice-512mb-standard-container,enterprise-microservice,fargate,512,standard,32,100k,2.0,medium,2026-05-11 14:02:06.339606+00:00,6091,0,0.0,7.43,10.97,19.91,8.01,1.128,250,1,0.0,0.0,0.0002797,0.037307,100000,2000,11.512925464970229,200.0,1,0,0,0
svc-enterprise-microservice-2gb-standard-container,enterprise-microservice,fargate,2048,standard,32,100k,2.0,medium,2026-05-11 14:02:07.340293+00:00,6205,0,0.0,5.47,7.86,13.38,5.75,1.1491,250,1,0.0,0.0,0.0002797,0.14839,100000,2000,11.512925464970229,200.0,1,0,0,0
svc-event-driven-api-512mb-slim-container,event-driven-api,fargate,512,slim,33,100k,2.0,large,2026-05-11 15:47:01.034317+00:00,6506,0,0.0,114.91,170.07,232.91,122.17,1.2048,50,0,0.0,0.0,0.00024158,0.037269,100000,5000,11.512925464970229,500.0,0,1,0,0
svc-batch-transform-512mb-standard-container,batch-transform,fargate,512,standard,33,100k,2.0,large,2026-05-11 15:47:02.476028+00:00,2443,0,0.0,2200.04,2290.7,2374.37,2210.69,0.4524,250,0,0.0,0.0,0.00024158,0.037269,100000,5000,11.512925464970229,500.0,0,0,0,0
svc-event-driven-api-2gb-standard-container,event-driven-api,fargate,2048,standard,33,100k,2.0,large,2026-05-11 15:47:02.593519+00:00,6097,0,0.0,92.24,101.7,120.46,93.21,1.1291,250,0,0.0,0.0,0.00024158,0.148352,100000,5000,11.512925464970229,500.0,0,1,0,0
svc-event-driven-api-2gb-slim-container,event-driven-api,fargate,2048,slim,33,100k,2.0,large,2026-05-11 15:47:03.013036+00:00,6358,0,0.0,87.57,96.48,111.79,88.32,1.1774,50,0,0.0,0.0,0.00024158,0.148352,100000,5000,11.512925464970229,500.0,0,1,0,0
svc-batch-transform-512mb-slim-container,batch-transform,fargate,512,slim,33,100k,2.0,large,2026-05-11 15:47:03.658153+00:00,2282,0,0.0,2319.83,2624.35,3243.88,2367.27,0.4226,50,0,0.0,0.0,0.00024158,0.037269,100000,5000,11.512925464970229,500.0,0,0,0,0
svc-ml-inference-512mb-slim-container,ml-inference,fargate,512,slim,33,100k,2.0,large,2026-05-11 15:47:03.985181+00:00,2739,0,0.0,1910.77,2281.41,2776.61,1971.91,0.5072,50,0,0.0,0.0,0.00024158,0.037269,100000,5000,11.512925464970229,500.0,0,0,1,0
svc-batch-transform-2gb-standard-container,batch-transform,fargate,2048,standard,33,100k,2.0,large,2026-05-11 15:47:05.098858+00:00,5663,0,0.0,949.56,975.35,998.15,952.97,1.0487,250,0,0.0,0.0,0.00024158,0.148352,100000,5000,11.512925464970229,500.0,0,0,0,0
svc-event-driven-api-512mb-standard-container,event-driven-api,fargate,512,standard,33,100k,2.0,large,2026-05-11 15:47:05.166524+00:00,6013,0,0.0,122.32,176.07,193.41,130.58,1.1135,250,0,0.0,0.0,0.00024158,0.037269,100000,5000,11.512925464970229,500.0,0,1,0,0
svc-ml-inference-2gb-standard-container,ml-inference,fargate,2048,standard,33,100k,2.0,large,2026-05-11 15:47:05.699116+00:00,5455,0,0.0,972.91,1044.33,1062.27,969.41,1.0102,250,0,0.0,0.0,0.00024158,0.148352,100000,5000,11.512925464970229,500.0,0,0,1,0
svc-enterprise-microservice-512mb-slim-container,enterprise-microservice,fargate,512,slim,33,100k,2.0,large,2026-05-11 15:47:06.129119+00:00,5940,0,0.0,8.69,13.01,24.51,9.4,1.1,50,1,0.0,0.0,0.00024158,0.037269,100000,5000,11.512925464970229,500.0,1,0,0,0
svc-enterprise-microservice-512mb-standard-container,enterprise-microservice,fargate,512,standard,33,100k,2.0,large,2026-05-11 15:47:06.930909+00:00,6486,0,0.0,7.74,10.65,20.53,8.19,1.2011,250,1,0.0,0.0,0.00024158,0.037269,100000,5000,11.512925464970229,500.0,1,0,0,0
svc-batch-transform-2gb-slim-container,batch-transform,fargate,2048,slim,33,100k,2.0,large,2026-05-11 15:47:07.340135+00:00,5541,0,0.0,973.97,1001.25,1023.33,974.64,1.0261,50,0,0.0,0.0,0.00024158,0.148352,100000,5000,11.512925464970229,500.0,0,0,0,0
svc-enterprise-microservice-2gb-standard-container,enterprise-microservice,fargate,2048,standard,33,100k,2.0,large,2026-05-11 15:47:14.720015+00:00,6438,0,0.0,5.12,7.45,17.07,5.44,1.1922,250,1,0.0,0.0,0.00024158,0.148352,100000,5000,11.512925464970229,500.0,1,0,0,0
svc-event-driven-api-512mb-slim-container,event-driven-api,fargate,512,slim,34,100k,4.0,small,2026-05-11 17:32:01.130265+00:00,6601,0,0.0,32.71,37.87,59.29,33.55,1.2224,50,0,0.0,0.0,0.00030153,0.037329,100000,500,11.512925464970229,50.0,0,1,0,0
svc-event-driven-api-2gb-slim-container,event-driven-api,fargate,2048,slim,34,100k,4.0,small,2026-05-11 17:32:03.184112+00:00,6755,0,0.0,31.55,36.08,49.98,32.03,1.2509,50,0,0.0,0.0,0.00030153,0.148412,100000,500,11.512925464970229,50.0,0,1,0,0
svc-batch-transform-512mb-standard-container,batch-transform,fargate,512,standard,34,100k,4.0,small,2026-05-11 17:32:03.215851+00:00,6618,0,0.0,39.67,48.04,65.12,40.3,1.2256,250,0,0.0,0.0,0.00030153,0.037329,100000,500,11.512925464970229,50.0,0,0,0,0
svc-event-driven-api-2gb-standard-container,event-driven-api,fargate,2048,standard,34,100k,4.0,small,2026-05-11 17:32:03.275307+00:00,6819,0,0.0,32.72,37.02,51.73,33.18,1.2628,250,0,0.0,0.0,0.00030153,0.148412,100000,500,11.512925464970229,50.0,0,1,0,0
svc-ml-inference-512mb-slim-container,ml-inference,fargate,512,slim,34,100k,4.0,small,2026-05-11 17:32:05.079294+00:00,6196,0,0.0,60.91,90.76,176.12,68.76,1.1474,50,0,0.0,0.0,0.00030153,0.037329,100000,500,11.512925464970229,50.0,0,0,1,0
svc-batch-transform-512mb-slim-container,batch-transform,fargate,512,slim,34,100k,4.0,small,2026-05-11 17:32:05.789603+00:00,5609,0,0.0,41.38,59.15,103.6,43.85,1.0387,50,0,0.0,0.0,0.00030153,0.037329,100000,500,11.512925464970229,50.0,0,0,0,0
svc-batch-transform-2gb-standard-container,batch-transform,fargate,2048,standard,34,100k,4.0,small,2026-05-11 17:32:05.864258+00:00,6178,0,0.0,34.19,41.6,52.36,34.5,1.1441,250,0,0.0,0.0,0.00030153,0.148412,100000,500,11.512925464970229,50.0,0,0,0,0
svc-ml-inference-2gb-standard-container,ml-inference,fargate,2048,standard,34,100k,4.0,small,2026-05-11 17:32:05.871236+00:00,5953,0,0.0,43.23,47.71,59.82,43.7,1.1024,250,0,0.0,0.0,0.00030153,0.148412,100000,500,11.512925464970229,50.0,0,0,1,0
svc-event-driven-api-512mb-standard-container,event-driven-api,fargate,512,standard,34,100k,4.0,small,2026-05-11 17:32:06.539749+00:00,6420,0,0.0,32.19,37.18,52.75,32.82,1.1889,250,0,0.0,0.0,0.00030153,0.037329,100000,500,11.512925464970229,50.0,0,1,0,0
svc-batch-transform-2gb-slim-container,batch-transform,fargate,2048,slim,34,100k,4.0,small,2026-05-11 17:32:07.858918+00:00,6392,0,0.0,34.32,42.14,54.6,34.76,1.1837,50,0,0.0,0.0,0.00030153,0.148412,100000,500,11.512925464970229,50.0,0,0,0,0
svc-enterprise-microservice-512mb-standard-container,enterprise-microservice,fargate,512,standard,34,100k,4.0,small,2026-05-11 17:32:08.455852+00:00,7030,0,0.0,6.82,9.8,19.66,7.39,1.3019,250,1,0.0,0.0,0.00030153,0.037329,100000,500,11.512925464970229,50.0,1,0,0,0
svc-enterprise-microservice-512mb-slim-container,enterprise-microservice,fargate,512,slim,34,100k,4.0,small,2026-05-11 17:32:14.082138+00:00,6310,0,0.0,7.99,12.78,28.93,8.94,1.1685,50,1,0.0,0.0,0.00030153,0.037329,100000,500,11.512925464970229,50.0,1,0,0,0
svc-enterprise-microservice-2gb-standard-container,enterprise-microservice,fargate,2048,standard,34,100k,4.0,small,2026-05-11 17:32:14.908032+00:00,6637,0,0.0,4.6,6.99,12.56,5.12,1.2291,250,1,0.0,0.0,0.00030153,0.148412,100000,500,11.512925464970229,50.0,1,0,0,0
svc-batch-transform-512mb-standard-container,batch-transform,fargate,512,standard,35,100k,4.0,medium,2026-05-11 19:17:03.230831+00:00,6880,0,0.0,204.78,261.55,275.0,212.2,1.2741,250,0,0.0,0.0,0.00029369,0.037321,100000,2000,11.512925464970229,200.0,0,0,0,0
svc-event-driven-api-2gb-slim-container,event-driven-api,fargate,2048,slim,35,100k,4.0,medium,2026-05-11 19:17:03.820322+00:00,6319,0,0.0,39.63,47.22,59.8,40.09,1.1702,50,0,0.0,0.0,0.00029369,0.148404,100000,2000,11.512925464970229,200.0,0,1,0,0
svc-event-driven-api-512mb-slim-container,event-driven-api,fargate,512,slim,35,100k,4.0,medium,2026-05-11 19:17:04.125454+00:00,6635,0,0.0,40.81,51.84,88.21,42.42,1.2287,50,0,0.0,0.0,0.00029369,0.037321,100000,2000,11.512925464970229,200.0,0,1,0,0
svc-ml-inference-512mb-slim-container,ml-inference,fargate,512,slim,35,100k,4.0,medium,2026-05-11 19:17:10.377819+00:00,5203,0,0.0,999.21,1103.42,1528.55,1016.11,0.9635,50,0,0.0,0.0,0.00029369,0.037321,100000,2000,11.512925464970229,200.0,0,0,1,0
svc-event-driven-api-512mb-standard-container,event-driven-api,fargate,512,standard,35,100k,4.0,medium,2026-05-11 19:17:10.409541+00:00,6391,0,0.0,40.31,48.5,68.71,41.1,1.1835,250,0,0.0,0.0,0.00029369,0.037321,100000,2000,11.512925464970229,200.0,0,1,0,0
svc-batch-transform-2gb-slim-container,batch-transform,fargate,2048,slim,35,100k,4.0,medium,2026-05-11 19:17:10.609651+00:00,6091,0,0.0,98.76,103.4,119.52,99.39,1.128,50,0,0.0,0.0,0.00029369,0.148404,100000,2000,11.512925464970229,200.0,0,0,0,0
svc-event-driven-api-2gb-standard-container,event-driven-api,fargate,2048,standard,35,100k,4.0,medium,2026-05-11 19:17:11.312034+00:00,6353,0,0.0,40.8,48.44,64.12,42.52,1.1765,250,0,0.0,0.0,0.00029369,0.148404,100000,2000,11.512925464970229,200.0,0,1,0,0
svc-batch-transform-2gb-standard-container,batch-transform,fargate,2048,standard,35,100k,4.0,medium,2026-05-11 19:17:13.252521+00:00,6114,0,0.0,96.13,100.46,114.17,96.81,1.1322,250,0,0.0,0.0,0.00029369,0.148404,100000,2000,11.512925464970229,200.0,0,0,0,0
svc-enterprise-microservice-512mb-standard-container,enterprise-microservice,fargate,512,standard,35,100k,4.0,medium,2026-05-11 19:17:23.532258+00:00,6707,0,0.0,6.92,9.19,14.19,7.31,1.242,250,1,0.0,0.0,0.00029369,0.037321,100000,2000,11.512925464970229,200.0,1,0,0,0
svc-enterprise-microservice-2gb-standard-container,enterprise-microservice,fargate,2048,standard,35,100k,4.0,medium,2026-05-11 19:17:26.093462+00:00,7041,0,0.0,4.65,7.08,12.4,5.14,1.3039,250,1,0.0,0.0,0.00029369,0.148404,100000,2000,11.512925464970229,200.0,1,0,0,0
svc-enterprise-microservice-512mb-slim-container,enterprise-microservice,fargate,512,slim,35,100k,4.0,medium,2026-05-11 19:17:26.255871+00:00,5910,0,0.0,8.07,12.63,24.8,8.91,1.0944,50,1,0.0,0.0,0.00029369,0.037321,100000,2000,11.512925464970229,200.0,1,0,0,0
svc-batch-transform-512mb-slim-container,batch-transform,fargate,512,slim,35,100k,4.0,medium,2026-05-11 19:17:38.405477+00:00,6193,0,0.0,221.64,283.93,434.16,240.24,1.1469,50,0,0.0,0.0,0.00029369,0.037321,100000,2000,11.512925464970229,200.0,0,0,0,0
svc-ml-inference-2gb-standard-container,ml-inference,fargate,2048,standard,35,100k,4.0,medium,2026-05-11 19:17:53.742273+00:00,6457,0,0.0,406.41,473.33,488.42,416.41,1.1957,250,0,0.0,0.0,0.00029369,0.148404,100000,2000,11.512925464970229,200.0,0,0,1,0
svc-batch-transform-512mb-standard-container,batch-transform,fargate,512,standard,36,100k,4.0,large,2026-05-11 21:02:05.402744+00:00,2470,0,0.0,2180.28,2273.25,2392.31,2186.48,0.4574,250,0,0.0,0.0,0.00024129,0.037269,100000,5000,11.512925464970229,500.0,0,0,0,0
svc-ml-inference-512mb-slim-container,ml-inference,fargate,512,slim,36,100k,4.0,large,2026-05-11 21:02:10.496533+00:00,2742,0,0.0,1909.93,2266.68,2763.86,1967.57,0.5078,50,0,0.0,0.0,0.00024129,0.037269,100000,5000,11.512925464970229,500.0,0,0,1,0
svc-event-driven-api-2gb-slim-container,event-driven-api,fargate,2048,slim,36,100k,4.0,large,2026-05-11 21:02:10.810919+00:00,6191,0,0.0,87.97,97.06,113.4,88.77,1.1465,50,0,0.0,0.0,0.00024129,0.148351,100000,5000,11.512925464970229,500.0,0,1,0,0
svc-event-driven-api-2gb-standard-container,event-driven-api,fargate,2048,standard,36,100k,4.0,large,2026-05-11 21:02:12.516912+00:00,5799,0,0.0,92.78,102.56,120.73,93.68,1.0739,250,0,0.0,0.0,0.00024129,0.148351,100000,5000,11.512925464970229,500.0,0,1,0,0
svc-batch-transform-2gb-standard-container,batch-transform,fargate,2048,standard,36,100k,4.0,large,2026-05-11 21:02:14.531422+00:00,5645,0,0.0,944.86,973.07,991.2,949.79,1.0454,250,0,0.0,0.0,0.00024129,0.148351,100000,5000,11.512925464970229,500.0,0,0,0,0
svc-batch-transform-2gb-slim-container,batch-transform,fargate,2048,slim,36,100k,4.0,large,2026-05-11 21:02:21.905601+00:00,5418,0,0.0,975.56,1000.52,1023.57,975.52,1.0033,50,0,0.0,0.0,0.00024129,0.148351,100000,5000,11.512925464970229,500.0,0,0,0,0
svc-enterprise-microservice-512mb-standard-container,enterprise-microservice,fargate,512,standard,36,100k,4.0,large,2026-05-11 21:02:24.386163+00:00,6619,0,0.0,7.06,10.36,21.16,7.72,1.2257,250,1,0.0,0.0,0.00024129,0.037269,100000,5000,11.512925464970229,500.0,1,0,0,0
